date,prediction,item_name,branch,item_group
2024-11-13,151,Nutella (Brownie),allama iqbal town,Brownie
2024-11-14,146,Nutella (Brownie),allama iqbal town,Brownie
2024-11-15,135,Nutella (Brownie),allama iqbal town,Brownie
2024-11-09,5,Lotus (Cookie),allama iqbal town,Cookies
2024-11-10,7,Lotus (Cookie),allama iqbal town,Cookies
2024-11-11,8,Lotus (Cookie),allama iqbal town,Cookies
2024-11-12,8,Lotus (Cookie),allama iqbal town,Cookies
2024-11-13,7,Lotus (Cookie),allama iqbal town,Cookies
2024-11-14,8,Lotus (Cookie),allama iqbal town,Cookies
2024-11-15,5,Lotus (Cookie),allama iqbal town,Cookies
2024-11-09,13,Chocolate Fudge 2.5 LBS,allama iqbal town,Cakes
2024-11-10,35,Chocolate Fudge 2.5 LBS,allama iqbal town,Cakes
2024-11-11,28,Chocolate Fudge 2.5 LBS,allama iqbal town,Cakes
2024-11-12,30,Chocolate Fudge 2.5 LBS,allama iqbal town,Cakes
2024-11-13,32,Chocolate Fudge 2.5 LBS,allama iqbal town,Cakes
2024-11-14,31,Chocolate Fudge 2.5 LBS,allama iqbal town,Cakes
2024-11-15,13,Chocolate Fudge 2.5 LBS,allama iqbal town,Cakes
2024-11-09,6,Peanut Butter Stack (Brownie),allama iqbal town,Brownie
2024-11-10,30,Peanut Butter Stack (Brownie),allama iqbal town,Brownie
2024-11-11,30,Peanut Butter Stack (Brownie),allama iqbal town,Brownie
2024-11-12,29,Peanut Butter Stack (Brownie),allama iqbal town,Brownie
2024-11-13,31,Peanut Butter Stack (Brownie),allama iqbal town,Brownie
2024-11-14,30,Peanut Butter Stack (Brownie),allama iqbal town,Brownie
2024-11-15,6,Peanut Butter Stack (Brownie),allama iqbal town,Brownie
2024-11-09,3,Red Velvet (Cookie),allama iqbal town,Cookies
2024-11-10,8,Red Velvet (Cookie),allama iqbal town,Cookies
2024-11-11,6,Red Velvet (Cookie),allama iqbal town,Cookies
2024-11-12,8,Red Velvet (Cookie),allama iqbal town,Cookies
2024-11-13,7,Red Velvet (Cookie),allama iqbal town,Cookies
2024-11-14,6,Red Velvet (Cookie),allama iqbal town,Cookies
2024-11-15,4,Red Velvet (Cookie),allama iqbal town,Cookies
2024-11-09,6,Nutella Filled (Cookie),allama iqbal town,Cookies
2024-11-10,13,Nutella Filled (Cookie),allama iqbal town,Cookies
2024-11-11,11,Nutella Filled (Cookie),allama iqbal town,Cookies
2024-11-12,12,Nutella Filled (Cookie),allama iqbal town,Cookies
2024-11-13,13,Nutella Filled (Cookie),allama iqbal town,Cookies
2024-11-14,12,Nutella Filled (Cookie),allama iqbal town,Cookies
2024-11-15,6,Nutella Filled (Cookie),allama iqbal town,Cookies
2024-11-09,16,Triple Chocolate (Cookie),allama iqbal town,Cookies
2024-11-10,13,Triple Chocolate (Cookie),allama iqbal town,Cookies
2024-11-11,11,Triple Chocolate (Cookie),allama iqbal town,Cookies
2024-11-12,12,Triple Chocolate (Cookie),allama iqbal town,Cookies
2024-11-13,13,Triple Chocolate (Cookie),allama iqbal town,Cookies
2024-11-14,12,Triple Chocolate (Cookie),allama iqbal town,Cookies
2024-11-15,16,Triple Chocolate (Cookie),allama iqbal town,Cookies
2024-11-09,1,Strawberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-10,6,Strawberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-11,3,Strawberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-12,3,Strawberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-13,4,Strawberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-14,4,Strawberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-15,4,Strawberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-09,8,Belgian Malt (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-10,6,Belgian Malt (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-11,7,Belgian Malt (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-12,6,Belgian Malt (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-13,7,Belgian Malt (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-14,5,Belgian Malt (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-15,6,Belgian Malt (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-09,2,Chocolate Hazelnut (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-10,16,Chocolate Hazelnut (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-11,12,Chocolate Hazelnut (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-12,12,Chocolate Hazelnut (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-13,13,Chocolate Hazelnut (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-14,16,Chocolate Hazelnut (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-15,2,Chocolate Hazelnut (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-09,1,Chocolate Cream Cheese (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-10,10,Chocolate Cream Cheese (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-11,11,Chocolate Cream Cheese (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-12,9,Chocolate Cream Cheese (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-13,7,Chocolate Cream Cheese (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-14,8,Chocolate Cream Cheese (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-15,1,Chocolate Cream Cheese (Cup Cakes),allama iqbal town,Cup Cakes
2024-10-08,6,After 8 Mint (Cup Cakes),allama iqbal town,Cup Cakes
2024-10-09,9,After 8 Mint (Cup Cakes),allama iqbal town,Cup Cakes
2024-10-10,9,After 8 Mint (Cup Cakes),allama iqbal town,Cup Cakes
2024-10-11,9,After 8 Mint (Cup Cakes),allama iqbal town,Cup Cakes
2024-10-12,2,After 8 Mint (Cup Cakes),allama iqbal town,Cup Cakes
2024-10-13,2,After 8 Mint (Cup Cakes),allama iqbal town,Cup Cakes
2024-10-14,6,After 8 Mint (Cup Cakes),allama iqbal town,Cup Cakes
2024-11-09,2,Raspberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-10,2,Raspberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-11,2,Raspberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-12,2,Raspberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-13,2,Raspberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-14,2,Raspberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-15,2,Raspberry Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-09,3,Nutella 2.5 LBS,allama iqbal town,Cakes
2024-11-10,32,Nutella 2.5 LBS,allama iqbal town,Cakes
2024-11-11,30,Nutella 2.5 LBS,allama iqbal town,Cakes
2024-11-12,28,Nutella 2.5 LBS,allama iqbal town,Cakes
2024-11-13,31,Nutella 2.5 LBS,allama iqbal town,Cakes
2024-11-14,31,Nutella 2.5 LBS,allama iqbal town,Cakes
2024-11-15,1,Nutella 2.5 LBS,allama iqbal town,Cakes
2024-11-09,5,Raffaello 2.5 LBS,allama iqbal town,Cakes
2024-11-10,6,Raffaello 2.5 LBS,allama iqbal town,Cakes
2024-11-11,4,Raffaello 2.5 LBS,allama iqbal town,Cakes
2024-11-12,5,Raffaello 2.5 LBS,allama iqbal town,Cakes
2024-11-13,5,Raffaello 2.5 LBS,allama iqbal town,Cakes
2024-11-14,5,Raffaello 2.5 LBS,allama iqbal town,Cakes
2024-11-15,5,Raffaello 2.5 LBS,allama iqbal town,Cakes
2024-11-09,75,Red Velvet 2.5 LBS,allama iqbal town,Cakes
2024-11-10,37,Red Velvet 2.5 LBS,allama iqbal town,Cakes
2024-11-11,34,Red Velvet 2.5 LBS,allama iqbal town,Cakes
2024-11-12,37,Red Velvet 2.5 LBS,allama iqbal town,Cakes
2024-11-13,35,Red Velvet 2.5 LBS,allama iqbal town,Cakes
2024-11-14,38,Red Velvet 2.5 LBS,allama iqbal town,Cakes
2024-11-15,69,Red Velvet 2.5 LBS,allama iqbal town,Cakes
2024-11-09,38,Mousse 2.5 LBS,allama iqbal town,Cakes
2024-11-10,30,Mousse 2.5 LBS,allama iqbal town,Cakes
2024-11-11,23,Mousse 2.5 LBS,allama iqbal town,Cakes
2024-11-12,26,Mousse 2.5 LBS,allama iqbal town,Cakes
2024-11-13,23,Mousse 2.5 LBS,allama iqbal town,Cakes
2024-11-14,26,Mousse 2.5 LBS,allama iqbal town,Cakes
2024-11-15,31,Mousse 2.5 LBS,allama iqbal town,Cakes
2024-11-09,75,Three Milk 2.5 LBS,allama iqbal town,Cakes
2024-11-10,102,Three Milk 2.5 LBS,allama iqbal town,Cakes
2024-11-11,85,Three Milk 2.5 LBS,allama iqbal town,Cakes
2024-11-12,92,Three Milk 2.5 LBS,allama iqbal town,Cakes
2024-11-13,91,Three Milk 2.5 LBS,allama iqbal town,Cakes
2024-11-14,97,Three Milk 2.5 LBS,allama iqbal town,Cakes
2024-11-15,67,Three Milk 2.5 LBS,allama iqbal town,Cakes
2024-11-09,4,Lotus Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-10,4,Lotus Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-11,3,Lotus Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-12,4,Lotus Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-13,4,Lotus Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-14,5,Lotus Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-15,4,Lotus Cheese Cake,allama iqbal town,Cheese Cakes
2024-11-09,2,Salted Caramel 2.5 LBS,allama iqbal town,Cakes
2024-11-10,6,Salted Caramel 2.5 LBS,allama iqbal town,Cakes
2024-11-11,4,Salted Caramel 2.5 LBS,allama iqbal town,Cakes
2024-11-12,4,Salted Caramel 2.5 LBS,allama iqbal town,Cakes
2024-11-13,5,Salted Caramel 2.5 LBS,allama iqbal town,Cakes
2024-11-14,4,Salted Caramel 2.5 LBS,allama iqbal town,Cakes
2024-11-15,2,Salted Caramel 2.5 LBS,allama iqbal town,Cakes
2024-11-09,4,Pistachio 2.5 LBS,allama iqbal town,Cakes
2024-11-10,3,Pistachio 2.5 LBS,allama iqbal town,Cakes
2024-11-11,3,Pistachio 2.5 LBS,allama iqbal town,Cakes
2024-11-12,3,Pistachio 2.5 LBS,allama iqbal town,Cakes
2024-11-13,3,Pistachio 2.5 LBS,allama iqbal town,Cakes
2024-11-14,3,Pistachio 2.5 LBS,allama iqbal town,Cakes
2024-11-15,4,Pistachio 2.5 LBS,allama iqbal town,Cakes
2024-01-08,69,Carrot Fusion 2.5 LBS,allama iqbal town,Cakes
2024-01-09,76,Carrot Fusion 2.5 LBS,allama iqbal town,Cakes
2024-01-10,83,Carrot Fusion 2.5 LBS,allama iqbal town,Cakes
2024-01-11,91,Carrot Fusion 2.5 LBS,allama iqbal town,Cakes
2024-01-12,98,Carrot Fusion 2.5 LBS,allama iqbal town,Cakes
2024-01-13,105,Carrot Fusion 2.5 LBS,allama iqbal town,Cakes
2024-01-14,113,Carrot Fusion 2.5 LBS,allama iqbal town,Cakes
2024-11-09,10,Hazelnut Parfait,allama iqbal town,Sundae
2024-11-10,9,Hazelnut Parfait,allama iqbal town,Sundae
2024-11-11,8,Hazelnut Parfait,allama iqbal town,Sundae
2024-11-12,8,Hazelnut Parfait,allama iqbal town,Sundae
2024-11-13,9,Hazelnut Parfait,allama iqbal town,Sundae
2024-11-14,9,Hazelnut Parfait,allama iqbal town,Sundae
2024-11-15,9,Hazelnut Parfait,allama iqbal town,Sundae
2024-11-09,0,Pistachio (CupCakes),allama iqbal town,Cup Cakes
2024-11-10,9,Pistachio (CupCakes),allama iqbal town,Cup Cakes
2024-11-11,10,Pistachio (CupCakes),allama iqbal town,Cup Cakes
2024-11-12,7,Pistachio (CupCakes),allama iqbal town,Cup Cakes
2024-11-13,10,Pistachio (CupCakes),allama iqbal town,Cup Cakes
2024-11-14,8,Pistachio (CupCakes),allama iqbal town,Cup Cakes
2024-11-15,3,Pistachio (CupCakes),allama iqbal town,Cup Cakes
2024-11-09,24,Double Chocolate Donut,allama iqbal town,Mini Donuts
2024-11-10,20,Double Chocolate Donut,allama iqbal town,Mini Donuts
2024-11-11,20,Double Chocolate Donut,allama iqbal town,Mini Donuts
2024-11-12,19,Double Chocolate Donut,allama iqbal town,Mini Donuts
2024-11-13,13,Double Chocolate Donut,allama iqbal town,Mini Donuts
2024-11-14,13,Double Chocolate Donut,allama iqbal town,Mini Donuts
2024-11-15,14,Double Chocolate Donut,allama iqbal town,Mini Donuts
2024-11-09,19,Boston Chocolate ,allama iqbal town,Mini Donuts
2024-11-10,12,Boston Chocolate ,allama iqbal town,Mini Donuts
2024-11-11,21,Boston Chocolate ,allama iqbal town,Mini Donuts
2024-11-12,22,Boston Chocolate ,allama iqbal town,Mini Donuts
2024-11-13,13,Boston Chocolate ,allama iqbal town,Mini Donuts
2024-11-14,6,Boston Chocolate ,allama iqbal town,Mini Donuts
2024-11-15,15,Boston Chocolate ,allama iqbal town,Mini Donuts
2024-11-09,22,Raspberry Donut,allama iqbal town,Mini Donuts
2024-11-10,1,Raspberry Donut,allama iqbal town,Mini Donuts
2024-11-11,8,Raspberry Donut,allama iqbal town,Mini Donuts
2024-11-12,6,Raspberry Donut,allama iqbal town,Mini Donuts
2024-11-13,7,Raspberry Donut,allama iqbal town,Mini Donuts
2024-11-14,8,Raspberry Donut,allama iqbal town,Mini Donuts
2024-11-15,9,Raspberry Donut,allama iqbal town,Mini Donuts
2024-11-09,10,Pistachio Donut,allama iqbal town,Mini Donuts
2024-11-10,1,Pistachio Donut,allama iqbal town,Mini Donuts
2024-11-11,8,Pistachio Donut,allama iqbal town,Mini Donuts
2024-11-12,3,Pistachio Donut,allama iqbal town,Mini Donuts
2024-11-13,4,Pistachio Donut,allama iqbal town,Mini Donuts
2024-11-14,5,Pistachio Donut,allama iqbal town,Mini Donuts
2024-11-15,5,Pistachio Donut,allama iqbal town,Mini Donuts
2024-11-09,12,Turkish Chocolate Cake -2.5 LBS,allama iqbal town,Cakes
2024-11-10,13,Turkish Chocolate Cake -2.5 LBS,allama iqbal town,Cakes
2024-11-11,14,Turkish Chocolate Cake -2.5 LBS,allama iqbal town,Cakes
2024-11-12,15,Turkish Chocolate Cake -2.5 LBS,allama iqbal town,Cakes
2024-11-13,16,Turkish Chocolate Cake -2.5 LBS,allama iqbal town,Cakes
2024-11-14,17,Turkish Chocolate Cake -2.5 LBS,allama iqbal town,Cakes
2024-11-15,18,Turkish Chocolate Cake -2.5 LBS,allama iqbal town,Cakes
2024-11-09,4,Belgian Chocolate (Brownie),civil lines,Brownie
2024-11-10,58,Belgian Chocolate (Brownie),civil lines,Brownie
2024-11-11,75,Belgian Chocolate (Brownie),civil lines,Brownie
2024-11-12,83,Belgian Chocolate (Brownie),civil lines,Brownie
2024-11-13,71,Belgian Chocolate (Brownie),civil lines,Brownie
2024-11-14,105,Belgian Chocolate (Brownie),civil lines,Brownie
2024-11-15,30,Belgian Chocolate (Brownie),civil lines,Brownie
2024-11-09,8,Salted Caramel (Cup Cakes),civil lines,Cup Cakes
2024-11-10,13,Salted Caramel (Cup Cakes),civil lines,Cup Cakes
2024-11-11,14,Salted Caramel (Cup Cakes),civil lines,Cup Cakes
2024-11-12,14,Salted Caramel (Cup Cakes),civil lines,Cup Cakes
2024-11-13,14,Salted Caramel (Cup Cakes),civil lines,Cup Cakes
2024-11-14,19,Salted Caramel (Cup Cakes),civil lines,Cup Cakes
2024-11-15,10,Salted Caramel (Cup Cakes),civil lines,Cup Cakes
2024-11-09,8,Nutella Donut,civil lines,Mini Donuts
2024-11-10,10,Nutella Donut,civil lines,Mini Donuts
2024-11-11,10,Nutella Donut,civil lines,Mini Donuts
2024-11-12,11,Nutella Donut,civil lines,Mini Donuts
2024-11-13,10,Nutella Donut,civil lines,Mini Donuts
2024-11-14,11,Nutella Donut,civil lines,Mini Donuts
2024-11-15,7,Nutella Donut,civil lines,Mini Donuts
2024-11-09,8,Strawberry (Cup Cakes),civil lines,Cup Cakes
2024-11-10,7,Strawberry (Cup Cakes),civil lines,Cup Cakes
2024-11-11,9,Strawberry (Cup Cakes),civil lines,Cup Cakes
2024-11-12,7,Strawberry (Cup Cakes),civil lines,Cup Cakes
2024-11-13,8,Strawberry (Cup Cakes),civil lines,Cup Cakes
2024-11-14,7,Strawberry (Cup Cakes),civil lines,Cup Cakes
2024-11-15,11,Strawberry (Cup Cakes),civil lines,Cup Cakes
2024-11-09,3,Swiss Dark Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-10,10,Swiss Dark Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-11,10,Swiss Dark Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-12,10,Swiss Dark Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-13,11,Swiss Dark Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-14,13,Swiss Dark Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-15,2,Swiss Dark Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-09,12,Red Velvet (Cup Cakes),civil lines,Cup Cakes
2024-11-10,13,Red Velvet (Cup Cakes),civil lines,Cup Cakes
2024-11-11,14,Red Velvet (Cup Cakes),civil lines,Cup Cakes
2024-11-12,15,Red Velvet (Cup Cakes),civil lines,Cup Cakes
2024-11-13,13,Red Velvet (Cup Cakes),civil lines,Cup Cakes
2024-11-14,18,Red Velvet (Cup Cakes),civil lines,Cup Cakes
2024-11-15,14,Red Velvet (Cup Cakes),civil lines,Cup Cakes
2024-11-09,0,Raffaello (Cup Cakes),civil lines,Cup Cakes
2024-11-10,5,Raffaello (Cup Cakes),civil lines,Cup Cakes
2024-11-11,4,Raffaello (Cup Cakes),civil lines,Cup Cakes
2024-11-12,5,Raffaello (Cup Cakes),civil lines,Cup Cakes
2024-11-13,7,Raffaello (Cup Cakes),civil lines,Cup Cakes
2024-11-14,6,Raffaello (Cup Cakes),civil lines,Cup Cakes
2024-11-15,0,Raffaello (Cup Cakes),civil lines,Cup Cakes
2024-11-09,14,Ferrero Rocher Donut,civil lines,Mini Donuts
2024-11-10,14,Ferrero Rocher Donut,civil lines,Mini Donuts
2024-11-11,15,Ferrero Rocher Donut,civil lines,Mini Donuts
2024-11-12,14,Ferrero Rocher Donut,civil lines,Mini Donuts
2024-11-13,14,Ferrero Rocher Donut,civil lines,Mini Donuts
2024-11-14,14,Ferrero Rocher Donut,civil lines,Mini Donuts
2024-11-15,13,Ferrero Rocher Donut,civil lines,Mini Donuts
2024-11-09,2,Walnut Cup Pie,civil lines,Exclusive
2024-11-10,8,Walnut Cup Pie,civil lines,Exclusive
2024-11-11,9,Walnut Cup Pie,civil lines,Exclusive
2024-11-12,9,Walnut Cup Pie,civil lines,Exclusive
2024-11-13,12,Walnut Cup Pie,civil lines,Exclusive
2024-11-14,12,Walnut Cup Pie,civil lines,Exclusive
2024-11-15,2,Walnut Cup Pie,civil lines,Exclusive
2024-11-09,1,Cream Brulee,civil lines,Exclusive
2024-11-10,8,Cream Brulee,civil lines,Exclusive
2024-11-11,8,Cream Brulee,civil lines,Exclusive
2024-11-12,9,Cream Brulee,civil lines,Exclusive
2024-11-13,10,Cream Brulee,civil lines,Exclusive
2024-11-14,12,Cream Brulee,civil lines,Exclusive
2024-11-15,1,Cream Brulee,civil lines,Exclusive
2024-11-09,5,Boston Cream Donut,civil lines,Mini Donuts
2024-11-10,7,Boston Cream Donut,civil lines,Mini Donuts
2024-11-11,9,Boston Cream Donut,civil lines,Mini Donuts
2024-11-12,9,Boston Cream Donut,civil lines,Mini Donuts
2024-11-13,9,Boston Cream Donut,civil lines,Mini Donuts
2024-11-14,10,Boston Cream Donut,civil lines,Mini Donuts
2024-11-15,5,Boston Cream Donut,civil lines,Mini Donuts
2024-11-09,1,Belgian Chocolate Cup Tart,civil lines,Exclusive
2024-11-10,5,Belgian Chocolate Cup Tart,civil lines,Exclusive
2024-11-11,5,Belgian Chocolate Cup Tart,civil lines,Exclusive
2024-11-12,6,Belgian Chocolate Cup Tart,civil lines,Exclusive
2024-11-13,6,Belgian Chocolate Cup Tart,civil lines,Exclusive
2024-11-14,7,Belgian Chocolate Cup Tart,civil lines,Exclusive
2024-11-15,2,Belgian Chocolate Cup Tart,civil lines,Exclusive
2024-10-06,2,Original Malt (Cup Cakes),civil lines,Cup Cakes
2024-10-07,2,Original Malt (Cup Cakes),civil lines,Cup Cakes
2024-10-08,2,Original Malt (Cup Cakes),civil lines,Cup Cakes
2024-10-09,2,Original Malt (Cup Cakes),civil lines,Cup Cakes
2024-10-10,2,Original Malt (Cup Cakes),civil lines,Cup Cakes
2024-10-11,2,Original Malt (Cup Cakes),civil lines,Cup Cakes
2024-10-12,2,Original Malt (Cup Cakes),civil lines,Cup Cakes
2024-11-09,3,Key Lime (Cup Cakes),civil lines,Cup Cakes
2024-11-10,2,Key Lime (Cup Cakes),civil lines,Cup Cakes
2024-11-11,1,Key Lime (Cup Cakes),civil lines,Cup Cakes
2024-11-12,1,Key Lime (Cup Cakes),civil lines,Cup Cakes
2024-11-13,2,Key Lime (Cup Cakes),civil lines,Cup Cakes
2024-11-14,2,Key Lime (Cup Cakes),civil lines,Cup Cakes
2024-11-15,4,Key Lime (Cup Cakes),civil lines,Cup Cakes
2024-11-09,1,Ferrero Rocher (Cup Cakes),civil lines,Cup Cakes
2024-11-10,8,Ferrero Rocher (Cup Cakes),civil lines,Cup Cakes
2024-11-11,7,Ferrero Rocher (Cup Cakes),civil lines,Cup Cakes
2024-11-12,7,Ferrero Rocher (Cup Cakes),civil lines,Cup Cakes
2024-11-13,9,Ferrero Rocher (Cup Cakes),civil lines,Cup Cakes
2024-11-14,12,Ferrero Rocher (Cup Cakes),civil lines,Cup Cakes
2024-11-15,3,Ferrero Rocher (Cup Cakes),civil lines,Cup Cakes
2024-11-09,10,Lotus Biscoff (Cup Cakes),civil lines,Cup Cakes
2024-11-10,17,Lotus Biscoff (Cup Cakes),civil lines,Cup Cakes
2024-11-11,19,Lotus Biscoff (Cup Cakes),civil lines,Cup Cakes
2024-11-12,17,Lotus Biscoff (Cup Cakes),civil lines,Cup Cakes
2024-11-13,19,Lotus Biscoff (Cup Cakes),civil lines,Cup Cakes
2024-11-14,24,Lotus Biscoff (Cup Cakes),civil lines,Cup Cakes
2024-11-15,12,Lotus Biscoff (Cup Cakes),civil lines,Cup Cakes
2024-11-09,2,Cotton Candy (Cup Cakes),civil lines,Cup Cakes
2024-11-10,8,Cotton Candy (Cup Cakes),civil lines,Cup Cakes
2024-11-11,9,Cotton Candy (Cup Cakes),civil lines,Cup Cakes
2024-11-12,8,Cotton Candy (Cup Cakes),civil lines,Cup Cakes
2024-11-13,9,Cotton Candy (Cup Cakes),civil lines,Cup Cakes
2024-11-14,10,Cotton Candy (Cup Cakes),civil lines,Cup Cakes
2024-11-15,3,Cotton Candy (Cup Cakes),civil lines,Cup Cakes
2024-11-09,1,Coffee (Cup Cakes),civil lines,Cup Cakes
2024-11-10,4,Coffee (Cup Cakes),civil lines,Cup Cakes
2024-11-11,4,Coffee (Cup Cakes),civil lines,Cup Cakes
2024-11-12,4,Coffee (Cup Cakes),civil lines,Cup Cakes
2024-11-13,6,Coffee (Cup Cakes),civil lines,Cup Cakes
2024-11-14,5,Coffee (Cup Cakes),civil lines,Cup Cakes
2024-11-15,7,Coffee (Cup Cakes),civil lines,Cup Cakes
2024-11-09,13,Oreo Cookie (CupCakes),civil lines,Cup Cakes
2024-11-10,13,Oreo Cookie (CupCakes),civil lines,Cup Cakes
2024-11-11,12,Oreo Cookie (CupCakes),civil lines,Cup Cakes
2024-11-12,12,Oreo Cookie (CupCakes),civil lines,Cup Cakes
2024-11-13,13,Oreo Cookie (CupCakes),civil lines,Cup Cakes
2024-11-14,18,Oreo Cookie (CupCakes),civil lines,Cup Cakes
2024-11-15,11,Oreo Cookie (CupCakes),civil lines,Cup Cakes
2024-11-09,2,M&M (Cup cakes),civil lines,Cup Cakes
2024-11-10,7,M&M (Cup cakes),civil lines,Cup Cakes
2024-11-11,7,M&M (Cup cakes),civil lines,Cup Cakes
2024-11-12,8,M&M (Cup cakes),civil lines,Cup Cakes
2024-11-13,10,M&M (Cup cakes),civil lines,Cup Cakes
2024-11-14,11,M&M (Cup cakes),civil lines,Cup Cakes
2024-11-15,1,M&M (Cup cakes),civil lines,Cup Cakes
2024-11-09,12,Nutella (Cup Cakes),civil lines,Cup Cakes
2024-11-10,16,Nutella (Cup Cakes),civil lines,Cup Cakes
2024-11-11,15,Nutella (Cup Cakes),civil lines,Cup Cakes
2024-11-12,15,Nutella (Cup Cakes),civil lines,Cup Cakes
2024-11-13,16,Nutella (Cup Cakes),civil lines,Cup Cakes
2024-11-14,21,Nutella (Cup Cakes),civil lines,Cup Cakes
2024-11-15,15,Nutella (Cup Cakes),civil lines,Cup Cakes
2024-11-09,18,Milk Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-10,16,Milk Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-11,16,Milk Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-12,16,Milk Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-13,18,Milk Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-14,22,Milk Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-15,21,Milk Chocolate (Cup Cakes),civil lines,Cup Cakes
2024-11-09,24,Lotus Three Milk (Sundae),civil lines,Sundae
2024-11-10,33,Lotus Three Milk (Sundae),civil lines,Sundae
2024-11-11,36,Lotus Three Milk (Sundae),civil lines,Sundae
2024-11-12,38,Lotus Three Milk (Sundae),civil lines,Sundae
2024-11-13,40,Lotus Three Milk (Sundae),civil lines,Sundae
2024-11-14,51,Lotus Three Milk (Sundae),civil lines,Sundae
2024-11-15,30,Lotus Three Milk (Sundae),civil lines,Sundae
2024-11-09,33,Nutella (Sundae),civil lines,Sundae
