date,prediction,item_name,branch,item_group
2024-12-06,9,Chocolate Cream Cheese (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,8,Chocolate Cream Cheese (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,6,Chocolate Cream Cheese (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,7,Chocolate Cream Cheese (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,8,Chocolate Cream Cheese (Cup Cakes),i8 markaz,Cup Cakes
2024-11-06,9,After 8 Mint (Cup Cakes),i8 markaz,Cup Cakes
2024-11-07,8,After 8 Mint (Cup Cakes),i8 markaz,Cup Cakes
2024-11-08,4,After 8 Mint (Cup Cakes),i8 markaz,Cup Cakes
2024-11-09,4,After 8 Mint (Cup Cakes),i8 markaz,Cup Cakes
2024-11-10,4,After 8 Mint (Cup Cakes),i8 markaz,Cup Cakes
2024-11-11,4,After 8 Mint (Cup Cakes),i8 markaz,Cup Cakes
2024-11-12,3,After 8 Mint (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,18,Chocolate Hazelnut (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,19,Chocolate Hazelnut (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,18,Chocolate Hazelnut (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,24,Chocolate Hazelnut (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,29,Chocolate Hazelnut (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,16,Chocolate Hazelnut (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,17,Chocolate Hazelnut (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,10,Cotton Candy (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,11,Cotton Candy (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,11,Cotton Candy (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,15,Cotton Candy (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,17,Cotton Candy (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,10,Cotton Candy (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,10,Cotton Candy (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,7,Coffee (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,7,Coffee (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,7,Coffee (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,2,Coffee (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,1,Coffee (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,8,Coffee (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,7,Coffee (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,27,Lotus Biscoff (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,30,Lotus Biscoff (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,31,Lotus Biscoff (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,36,Lotus Biscoff (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,37,Lotus Biscoff (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,27,Lotus Biscoff (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,25,Lotus Biscoff (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,19,Oreo Cookie (CupCakes),i8 markaz,Cup Cakes
2024-12-05,22,Oreo Cookie (CupCakes),i8 markaz,Cup Cakes
2024-12-06,22,Oreo Cookie (CupCakes),i8 markaz,Cup Cakes
2024-12-07,40,Oreo Cookie (CupCakes),i8 markaz,Cup Cakes
2024-12-08,44,Oreo Cookie (CupCakes),i8 markaz,Cup Cakes
2024-12-09,23,Oreo Cookie (CupCakes),i8 markaz,Cup Cakes
2024-12-10,20,Oreo Cookie (CupCakes),i8 markaz,Cup Cakes
2024-12-04,16,Ferrero Rocher (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,17,Ferrero Rocher (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,18,Ferrero Rocher (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,23,Ferrero Rocher (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,25,Ferrero Rocher (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,16,Ferrero Rocher (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,15,Ferrero Rocher (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,5,Key Lime (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,3,Key Lime (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,3,Key Lime (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,2,Key Lime (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,3,Key Lime (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,4,Key Lime (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,4,Key Lime (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,33,Milk Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,39,Milk Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,40,Milk Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,0,Milk Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,2,Milk Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,34,Milk Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,34,Milk Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,7,M&M (Cup cakes),i8 markaz,Cup Cakes
2024-12-05,8,M&M (Cup cakes),i8 markaz,Cup Cakes
2024-12-06,8,M&M (Cup cakes),i8 markaz,Cup Cakes
2024-12-07,12,M&M (Cup cakes),i8 markaz,Cup Cakes
2024-12-08,14,M&M (Cup cakes),i8 markaz,Cup Cakes
2024-12-09,7,M&M (Cup cakes),i8 markaz,Cup Cakes
2024-12-10,6,M&M (Cup cakes),i8 markaz,Cup Cakes
2024-12-04,16,Nutella (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,16,Nutella (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,15,Nutella (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,13,Nutella (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,17,Nutella (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,15,Nutella (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,14,Nutella (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,10,Cream Brulee,i8 markaz,Exclusive
2024-12-05,10,Cream Brulee,i8 markaz,Exclusive
2024-12-06,12,Cream Brulee,i8 markaz,Exclusive
2024-12-07,11,Cream Brulee,i8 markaz,Exclusive
2024-12-08,8,Cream Brulee,i8 markaz,Exclusive
2024-12-09,7,Cream Brulee,i8 markaz,Exclusive
2024-12-10,10,Cream Brulee,i8 markaz,Exclusive
2024-11-06,2,Original Malt (Cup Cakes),i8 markaz,Cup Cakes
2024-11-07,3,Original Malt (Cup Cakes),i8 markaz,Cup Cakes
2024-11-08,1,Original Malt (Cup Cakes),i8 markaz,Cup Cakes
2024-11-09,2,Original Malt (Cup Cakes),i8 markaz,Cup Cakes
2024-11-10,1,Original Malt (Cup Cakes),i8 markaz,Cup Cakes
2024-11-11,3,Original Malt (Cup Cakes),i8 markaz,Cup Cakes
2024-11-12,4,Original Malt (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,7,Ferrero Rocher Donut,i8 markaz,Mini Donuts
2024-12-05,11,Ferrero Rocher Donut,i8 markaz,Mini Donuts
2024-12-06,9,Ferrero Rocher Donut,i8 markaz,Mini Donuts
2024-12-07,17,Ferrero Rocher Donut,i8 markaz,Mini Donuts
2024-12-08,17,Ferrero Rocher Donut,i8 markaz,Mini Donuts
2024-12-09,11,Ferrero Rocher Donut,i8 markaz,Mini Donuts
2024-12-10,7,Ferrero Rocher Donut,i8 markaz,Mini Donuts
2024-12-03,6,Boston Cream Donut,i8 markaz,Mini Donuts
2024-12-04,5,Boston Cream Donut,i8 markaz,Mini Donuts
2024-12-05,8,Boston Cream Donut,i8 markaz,Mini Donuts
2024-12-06,6,Boston Cream Donut,i8 markaz,Mini Donuts
2024-12-07,10,Boston Cream Donut,i8 markaz,Mini Donuts
2024-12-08,10,Boston Cream Donut,i8 markaz,Mini Donuts
2024-12-09,7,Boston Cream Donut,i8 markaz,Mini Donuts
2024-12-04,6,Raffaello (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,7,Raffaello (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,8,Raffaello (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,2,Raffaello (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,3,Raffaello (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,6,Raffaello (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,6,Raffaello (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,31,Red Velvet (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,37,Red Velvet (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,33,Red Velvet (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,23,Red Velvet (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,26,Red Velvet (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,33,Red Velvet (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,30,Red Velvet (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,13,Salted Caramel (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,19,Salted Caramel (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,19,Salted Caramel (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,23,Salted Caramel (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,26,Salted Caramel (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,17,Salted Caramel (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,17,Salted Caramel (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,12,Swiss Dark Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,16,Swiss Dark Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,17,Swiss Dark Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,28,Swiss Dark Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,31,Swiss Dark Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,13,Swiss Dark Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,12,Swiss Dark Chocolate (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,10,Strawberry (Cup Cakes),i8 markaz,Cup Cakes
2024-12-05,12,Strawberry (Cup Cakes),i8 markaz,Cup Cakes
2024-12-06,11,Strawberry (Cup Cakes),i8 markaz,Cup Cakes
2024-12-07,6,Strawberry (Cup Cakes),i8 markaz,Cup Cakes
2024-12-08,7,Strawberry (Cup Cakes),i8 markaz,Cup Cakes
2024-12-09,12,Strawberry (Cup Cakes),i8 markaz,Cup Cakes
2024-12-10,10,Strawberry (Cup Cakes),i8 markaz,Cup Cakes
2024-12-04,11,Nutella Donut,i8 markaz,Mini Donuts
2024-12-05,13,Nutella Donut,i8 markaz,Mini Donuts
2024-12-06,12,Nutella Donut,i8 markaz,Mini Donuts
2024-12-07,16,Nutella Donut,i8 markaz,Mini Donuts
2024-12-08,15,Nutella Donut,i8 markaz,Mini Donuts
2024-12-09,13,Nutella Donut,i8 markaz,Mini Donuts
2024-12-10,11,Nutella Donut,i8 markaz,Mini Donuts
2024-12-04,28,Lotus Donut,i8 markaz,Mini Donuts
2024-12-05,8,Lotus Donut,i8 markaz,Mini Donuts
2024-12-06,9,Lotus Donut,i8 markaz,Mini Donuts
2024-12-07,18,Lotus Donut,i8 markaz,Mini Donuts
2024-12-08,18,Lotus Donut,i8 markaz,Mini Donuts
2024-12-09,10,Lotus Donut,i8 markaz,Mini Donuts
2024-12-10,8,Lotus Donut,i8 markaz,Mini Donuts
2024-12-04,7,Belgian Chocolate Cup Tart,i8 markaz,Exclusive
2024-12-05,8,Belgian Chocolate Cup Tart,i8 markaz,Exclusive
2024-12-06,8,Belgian Chocolate Cup Tart,i8 markaz,Exclusive
2024-12-07,11,Belgian Chocolate Cup Tart,i8 markaz,Exclusive
2024-12-08,12,Belgian Chocolate Cup Tart,i8 markaz,Exclusive
2024-12-09,6,Belgian Chocolate Cup Tart,i8 markaz,Exclusive
2024-12-10,6,Belgian Chocolate Cup Tart,i8 markaz,Exclusive
2024-12-04,22,Walnut Cup Pie,i8 markaz,Exclusive
2024-12-05,20,Walnut Cup Pie,i8 markaz,Exclusive
2024-12-06,22,Walnut Cup Pie,i8 markaz,Exclusive
2024-12-07,16,Walnut Cup Pie,i8 markaz,Exclusive
2024-12-08,18,Walnut Cup Pie,i8 markaz,Exclusive
2024-12-09,20,Walnut Cup Pie,i8 markaz,Exclusive
2024-12-10,18,Walnut Cup Pie,i8 markaz,Exclusive
2024-12-04,26,Lotus Three Milk (Sundae),i8 markaz,Sundae
2024-12-05,34,Lotus Three Milk (Sundae),i8 markaz,Sundae
2024-12-06,33,Lotus Three Milk (Sundae),i8 markaz,Sundae
2024-12-07,40,Lotus Three Milk (Sundae),i8 markaz,Sundae
2024-12-08,38,Lotus Three Milk (Sundae),i8 markaz,Sundae
2024-12-09,32,Lotus Three Milk (Sundae),i8 markaz,Sundae
2024-12-10,27,Lotus Three Milk (Sundae),i8 markaz,Sundae
2024-12-04,10,Lemon N Cheese Donut,i8 markaz,Mini Donuts
2024-12-05,12,Lemon N Cheese Donut,i8 markaz,Mini Donuts
2024-12-06,11,Lemon N Cheese Donut,i8 markaz,Mini Donuts
2024-12-07,2,Lemon N Cheese Donut,i8 markaz,Mini Donuts
2024-12-08,3,Lemon N Cheese Donut,i8 markaz,Mini Donuts
2024-12-09,12,Lemon N Cheese Donut,i8 markaz,Mini Donuts
2024-12-10,10,Lemon N Cheese Donut,i8 markaz,Mini Donuts
2024-12-04,11,Malt Chocolate Donut,i8 markaz,Mini Donuts
2024-12-05,11,Malt Chocolate Donut,i8 markaz,Mini Donuts
2024-12-06,12,Malt Chocolate Donut,i8 markaz,Mini Donuts
2024-12-07,11,Malt Chocolate Donut,i8 markaz,Mini Donuts
2024-12-08,10,Malt Chocolate Donut,i8 markaz,Mini Donuts
2024-12-09,9,Malt Chocolate Donut,i8 markaz,Mini Donuts
2024-12-10,12,Malt Chocolate Donut,i8 markaz,Mini Donuts
2024-12-04,25,Chocolate Muffin,i8 markaz,Muffins
2024-12-05,24,Chocolate Muffin,i8 markaz,Muffins
2024-12-06,25,Chocolate Muffin,i8 markaz,Muffins
2024-12-07,40,Chocolate Muffin,i8 markaz,Muffins
2024-12-08,41,Chocolate Muffin,i8 markaz,Muffins
2024-12-09,24,Chocolate Muffin,i8 markaz,Muffins
2024-12-10,22,Chocolate Muffin,i8 markaz,Muffins
2024-12-04,11,Oreo Donut,i8 markaz,Mini Donuts
2024-12-05,10,Oreo Donut,i8 markaz,Mini Donuts
2024-12-06,11,Oreo Donut,i8 markaz,Mini Donuts
2024-12-07,12,Oreo Donut,i8 markaz,Mini Donuts
2024-12-08,10,Oreo Donut,i8 markaz,Mini Donuts
2024-12-09,10,Oreo Donut,i8 markaz,Mini Donuts
2024-12-10,11,Oreo Donut,i8 markaz,Mini Donuts
2024-12-04,9,Plain Chocolate Donut,i8 markaz,Mini Donuts
2024-12-05,10,Plain Chocolate Donut,i8 markaz,Mini Donuts
2024-12-06,11,Plain Chocolate Donut,i8 markaz,Mini Donuts
2024-12-07,5,Plain Chocolate Donut,i8 markaz,Mini Donuts
2024-12-08,6,Plain Chocolate Donut,i8 markaz,Mini Donuts
2024-12-09,10,Plain Chocolate Donut,i8 markaz,Mini Donuts
2024-12-10,9,Plain Chocolate Donut,i8 markaz,Mini Donuts
2024-12-04,9,Plain Glaze Donut,i8 markaz,Mini Donuts
2024-12-05,10,Plain Glaze Donut,i8 markaz,Mini Donuts
2024-12-06,10,Plain Glaze Donut,i8 markaz,Mini Donuts
2024-12-07,1,Plain Glaze Donut,i8 markaz,Mini Donuts
2024-12-08,2,Plain Glaze Donut,i8 markaz,Mini Donuts
2024-12-09,10,Plain Glaze Donut,i8 markaz,Mini Donuts
2024-12-10,8,Plain Glaze Donut,i8 markaz,Mini Donuts
2024-12-04,42,Nutella (Sundae),i8 markaz,Sundae
2024-12-05,49,Nutella (Sundae),i8 markaz,Sundae
2024-12-06,48,Nutella (Sundae),i8 markaz,Sundae
2024-12-07,51,Nutella (Sundae),i8 markaz,Sundae
2024-12-08,50,Nutella (Sundae),i8 markaz,Sundae
2024-12-09,44,Nutella (Sundae),i8 markaz,Sundae
2024-12-10,43,Nutella (Sundae),i8 markaz,Sundae
2024-12-04,8,Banana Walnut Muffin,i8 markaz,Muffins
2024-12-05,10,Banana Walnut Muffin,i8 markaz,Muffins
2024-12-06,11,Banana Walnut Muffin,i8 markaz,Muffins
2024-12-07,17,Banana Walnut Muffin,i8 markaz,Muffins
2024-12-08,19,Banana Walnut Muffin,i8 markaz,Muffins
2024-12-09,11,Banana Walnut Muffin,i8 markaz,Muffins
2024-12-10,9,Banana Walnut Muffin,i8 markaz,Muffins
2024-12-04,32,Galaxy (Sundae),i8 markaz,Sundae
2024-12-05,39,Galaxy (Sundae),i8 markaz,Sundae
2024-12-06,36,Galaxy (Sundae),i8 markaz,Sundae
2024-12-07,22,Galaxy (Sundae),i8 markaz,Sundae
2024-12-08,29,Galaxy (Sundae),i8 markaz,Sundae
2024-12-09,32,Galaxy (Sundae),i8 markaz,Sundae
2024-12-10,28,Galaxy (Sundae),i8 markaz,Sundae
2024-12-04,38,Lotus Biscoff (Sundae),i8 markaz,Sundae
2024-12-05,47,Lotus Biscoff (Sundae),i8 markaz,Sundae
2024-12-06,45,Lotus Biscoff (Sundae),i8 markaz,Sundae
2024-12-07,17,Lotus Biscoff (Sundae),i8 markaz,Sundae
2024-12-08,22,Lotus Biscoff (Sundae),i8 markaz,Sundae
2024-12-09,39,Lotus Biscoff (Sundae),i8 markaz,Sundae
2024-12-10,37,Lotus Biscoff (Sundae),i8 markaz,Sundae
2024-12-04,13,Pistachio Tres Leches (Sundae),i8 markaz,Sundae
2024-12-05,19,Pistachio Tres Leches (Sundae),i8 markaz,Sundae
2024-12-06,20,Pistachio Tres Leches (Sundae),i8 markaz,Sundae
2024-12-07,15,Pistachio Tres Leches (Sundae),i8 markaz,Sundae
2024-12-08,16,Pistachio Tres Leches (Sundae),i8 markaz,Sundae
2024-12-09,17,Pistachio Tres Leches (Sundae),i8 markaz,Sundae
2024-12-10,16,Pistachio Tres Leches (Sundae),i8 markaz,Sundae
2024-12-04,21,Salted Caramel (Sundae),i8 markaz,Sundae
2024-12-05,21,Salted Caramel (Sundae),i8 markaz,Sundae
2024-12-06,22,Salted Caramel (Sundae),i8 markaz,Sundae
2024-12-07,37,Salted Caramel (Sundae),i8 markaz,Sundae
2024-12-08,37,Salted Caramel (Sundae),i8 markaz,Sundae
2024-12-09,22,Salted Caramel (Sundae),i8 markaz,Sundae
2024-12-10,19,Salted Caramel (Sundae),i8 markaz,Sundae
2024-12-04,22,Red Velvet (Sundae),i8 markaz,Sundae
2024-12-05,27,Red Velvet (Sundae),i8 markaz,Sundae
2024-12-06,27,Red Velvet (Sundae),i8 markaz,Sundae
2024-12-07,15,Red Velvet (Sundae),i8 markaz,Sundae
2024-12-08,16,Red Velvet (Sundae),i8 markaz,Sundae
2024-12-09,23,Red Velvet (Sundae),i8 markaz,Sundae
2024-12-10,21,Red Velvet (Sundae),i8 markaz,Sundae
2024-12-04,56,Three Milk (Sundae),i8 markaz,Sundae
2024-12-05,59,Three Milk (Sundae),i8 markaz,Sundae
2024-12-06,58,Three Milk (Sundae),i8 markaz,Sundae
2024-12-07,9,Three Milk (Sundae),i8 markaz,Sundae
2024-12-08,15,Three Milk (Sundae),i8 markaz,Sundae
2024-12-09,53,Three Milk (Sundae),i8 markaz,Sundae
2024-12-10,52,Three Milk (Sundae),i8 markaz,Sundae
2024-12-04,3,Pistachio 2.5 LBS,i8 markaz,Cakes
2024-12-05,3,Pistachio 2.5 LBS,i8 markaz,Cakes
2024-12-06,3,Pistachio 2.5 LBS,i8 markaz,Cakes
2024-12-07,4,Pistachio 2.5 LBS,i8 markaz,Cakes
2024-12-08,2,Pistachio 2.5 LBS,i8 markaz,Cakes
2024-12-09,2,Pistachio 2.5 LBS,i8 markaz,Cakes
2024-12-10,3,Pistachio 2.5 LBS,i8 markaz,Cakes
2024-01-09,147,Carrot Fusion 2.5 LBS,i8 markaz,Cakes
2024-01-10,177,Carrot Fusion 2.5 LBS,i8 markaz,Cakes
2024-01-11,136,Carrot Fusion 2.5 LBS,i8 markaz,Cakes
2024-01-12,140,Carrot Fusion 2.5 LBS,i8 markaz,Cakes
2024-01-13,141,Carrot Fusion 2.5 LBS,i8 markaz,Cakes
2024-01-14,151,Carrot Fusion 2.5 LBS,i8 markaz,Cakes
2024-01-15,142,Carrot Fusion 2.5 LBS,i8 markaz,Cakes
2024-12-04,6,Hazelnut Parfait,i8 markaz,Sundae
2024-12-05,7,Hazelnut Parfait,i8 markaz,Sundae
2024-12-06,7,Hazelnut Parfait,i8 markaz,Sundae
2024-12-07,4,Hazelnut Parfait,i8 markaz,Sundae
2024-12-08,3,Hazelnut Parfait,i8 markaz,Sundae
2024-12-09,8,Hazelnut Parfait,i8 markaz,Sundae
2024-12-10,6,Hazelnut Parfait,i8 markaz,Sundae
2024-12-04,8,Pistachio (CupCakes),i8 markaz,Cup Cakes
2024-12-05,4,Pistachio (CupCakes),i8 markaz,Cup Cakes
2024-12-06,5,Pistachio (CupCakes),i8 markaz,Cup Cakes
2024-12-07,5,Pistachio (CupCakes),i8 markaz,Cup Cakes
2024-12-08,4,Pistachio (CupCakes),i8 markaz,Cup Cakes
2024-12-09,4,Pistachio (CupCakes),i8 markaz,Cup Cakes
2024-12-10,5,Pistachio (CupCakes),i8 markaz,Cup Cakes
2024-12-04,1,Double Chocolate Donut,i8 markaz,Mini Donuts
2024-12-05,3,Double Chocolate Donut,i8 markaz,Mini Donuts
2024-12-06,1,Double Chocolate Donut,i8 markaz,Mini Donuts
2024-12-07,2,Double Chocolate Donut,i8 markaz,Mini Donuts
2024-12-08,5,Double Chocolate Donut,i8 markaz,Mini Donuts
2024-12-09,7,Double Chocolate Donut,i8 markaz,Mini Donuts
2024-12-10,2,Double Chocolate Donut,i8 markaz,Mini Donuts
2024-12-04,1,Boston Chocolate ,i8 markaz,Mini Donuts
2024-12-05,1,Boston Chocolate ,i8 markaz,Mini Donuts
2024-12-06,1,Boston Chocolate ,i8 markaz,Mini Donuts
2024-12-07,1,Boston Chocolate ,i8 markaz,Mini Donuts
2024-12-08,2,Boston Chocolate ,i8 markaz,Mini Donuts
2024-12-09,9,Boston Chocolate ,i8 markaz,Mini Donuts
2024-12-10,10,Boston Chocolate ,i8 markaz,Mini Donuts
2024-12-04,5,Raspberry Donut,i8 markaz,Mini Donuts
2024-12-05,1,Raspberry Donut,i8 markaz,Mini Donuts
2024-12-06,0,Raspberry Donut,i8 markaz,Mini Donuts
2024-12-07,1,Raspberry Donut,i8 markaz,Mini Donuts
2024-12-08,2,Raspberry Donut,i8 markaz,Mini Donuts
2024-12-09,2,Raspberry Donut,i8 markaz,Mini Donuts
2024-12-10,5,Raspberry Donut,i8 markaz,Mini Donuts
2024-12-04,2,Pistachio Donut,i8 markaz,Mini Donuts
2024-12-05,4,Pistachio Donut,i8 markaz,Mini Donuts
2024-12-06,3,Pistachio Donut,i8 markaz,Mini Donuts
2024-12-07,1,Pistachio Donut,i8 markaz,Mini Donuts
2024-12-08,6,Pistachio Donut,i8 markaz,Mini Donuts
2024-12-09,6,Pistachio Donut,i8 markaz,Mini Donuts
2024-12-10,5,Pistachio Donut,i8 markaz,Mini Donuts
2024-12-03,4,Turkish Chocolate Cake -2.5 LBS,i8 markaz,Cakes
2024-12-04,3,Turkish Chocolate Cake -2.5 LBS,i8 markaz,Cakes
2024-12-05,3,Turkish Chocolate Cake -2.5 LBS,i8 markaz,Cakes
2024-12-06,5,Turkish Chocolate Cake -2.5 LBS,i8 markaz,Cakes
2024-12-07,4,Turkish Chocolate Cake -2.5 LBS,i8 markaz,Cakes
2024-12-08,3,Turkish Chocolate Cake -2.5 LBS,i8 markaz,Cakes
2024-12-09,3,Turkish Chocolate Cake -2.5 LBS,i8 markaz,Cakes
2024-12-03,2,Chocolate Jar,i8 markaz,Cakes
2024-12-04,4,Chocolate Jar,i8 markaz,Cakes
2024-12-05,1,Chocolate Jar,i8 markaz,Cakes
2024-12-06,1,Chocolate Jar,i8 markaz,Cakes
2024-12-07,19,Chocolate Jar,i8 markaz,Cakes
2024-12-08,17,Chocolate Jar,i8 markaz,Cakes
2024-12-09,7,Chocolate Jar,i8 markaz,Cakes
2024-12-04,4,San Sebastian Cheese Cake-2.5 LBS,i8 markaz,Cakes
2024-12-05,7,San Sebastian Cheese Cake-2.5 LBS,i8 markaz,Cakes
2024-12-06,2,San Sebastian Cheese Cake-2.5 LBS,i8 markaz,Cakes
2024-12-07,30,San Sebastian Cheese Cake-2.5 LBS,i8 markaz,Cakes
2024-12-08,26,San Sebastian Cheese Cake-2.5 LBS,i8 markaz,Cakes
2024-12-09,4,San Sebastian Cheese Cake-2.5 LBS,i8 markaz,Cakes
2024-12-10,1,San Sebastian Cheese Cake-2.5 LBS,i8 markaz,Cakes
2024-12-04,17,Strawberry Jar,i8 markaz,Cakes
2024-12-05,15,Strawberry Jar,i8 markaz,Cakes
2024-12-06,12,Strawberry Jar,i8 markaz,Cakes
2024-12-07,28,Strawberry Jar,i8 markaz,Cakes
2024-12-08,26,Strawberry Jar,i8 markaz,Cakes
2024-12-09,19,Strawberry Jar,i8 markaz,Cakes
2024-12-10,20,Strawberry Jar,i8 markaz,Cakes
2024-12-04,35,Belgian Chocolate (Brownie),beverly center,Brownie
2024-12-05,43,Belgian Chocolate (Brownie),beverly center,Brownie
2024-12-06,46,Belgian Chocolate (Brownie),beverly center,Brownie
2024-12-07,14,Belgian Chocolate (Brownie),beverly center,Brownie
2024-12-08,29,Belgian Chocolate (Brownie),beverly center,Brownie
2024-12-09,34,Belgian Chocolate (Brownie),beverly center,Brownie
2024-12-10,33,Belgian Chocolate (Brownie),beverly center,Brownie
2024-12-03,9,Lotus (Cookie),beverly center,Cookies
2024-12-04,10,Lotus (Cookie),beverly center,Cookies
2024-12-05,7,Lotus (Cookie),beverly center,Cookies
2024-12-06,8,Lotus (Cookie),beverly center,Cookies
2024-12-07,8,Lotus (Cookie),beverly center,Cookies
2024-12-08,8,Lotus (Cookie),beverly center,Cookies
2024-12-09,9,Lotus (Cookie),beverly center,Cookies
2024-12-03,6,Classic Chocolate (Cup Cakes),beverly center,Cup Cakes
2024-12-04,6,Classic Chocolate (Cup Cakes),beverly center,Cup Cakes
2024-12-05,6,Classic Chocolate (Cup Cakes),beverly center,Cup Cakes
2024-12-06,6,Classic Chocolate (Cup Cakes),beverly center,Cup Cakes
2024-12-07,7,Classic Chocolate (Cup Cakes),beverly center,Cup Cakes
2024-12-08,2,Classic Chocolate (Cup Cakes),beverly center,Cup Cakes
2024-12-09,4,Classic Chocolate (Cup Cakes),beverly center,Cup Cakes
2024-12-04,34,Cadbury (Brownie),beverly center,Brownie
2024-12-05,32,Cadbury (Brownie),beverly center,Brownie
2024-12-06,42,Cadbury (Brownie),beverly center,Brownie
2024-12-07,39,Cadbury (Brownie),beverly center,Brownie
2024-12-08,71,Cadbury (Brownie),beverly center,Brownie
